0.00000	1.00000	0.61991	0.57213	0.50000	0.52339	0.60000	0.80000	1.00000	0.97544	0.00000	0.50000	0.39130	1.00000	0.51852	1	0	http://dbpedia.org/ontology/spouse	?R? 's wife , ?D?	
0.00000	1.00000	0.92078	1.00000	0.66667	0.81846	0.00000	1.00000	1.00000	0.36746	0.00000	0.50000	0.47826	1.00000	0.66667	1	0	http://dbpedia.org/ontology/author	?R? 's novel `` ?D?	
0.00000	1.00000	0.47962	0.47320	1.00000	0.53678	0.60000	0.90000	1.00000	0.97544	0.50000	0.83333	0.95652	0.38000	0.80000	1	0	http://dbpedia.org/ontology/spouse	?R? of Russia and his wife ?D?	
0.00000	1.00000	0.82709	0.55653	0.66667	0.81846	0.00000	0.70000	1.00000	0.36746	0.00000	0.66667	0.56522	0.99000	0.55556	1	0	http://dbpedia.org/ontology/author	?R? 's novel , `` ?D?	
0.00000	1.00000	0.92078	0.51244	0.66667	0.70626	0.10000	0.70000	1.00000	0.00000	0.00000	0.50000	0.56522	1.00000	0.81481	1	0	http://dbpedia.org/ontology/author	?R? 's novella `` ?D?	
0.00000	1.00000	0.82709	0.51244	0.66667	0.92540	0.10000	0.50000	1.00000	0.47019	0.00000	0.66667	0.65217	0.16000	0.66667	0	0	http://dbpedia.org/ontology/author	?R? King 's book `` ?D?	
0.58641	1.00000	0.67324	0.52680	0.50000	0.09077	0.30000	0.30000	1.00000	0.00000	0.00000	0.50000	0.56522	0.98000	0.81481	1	0	http://dbpedia.org/ontology/spouse	?D? , who married ?R?	
0.00000	1.00000	0.82709	0.68580	0.66667	0.33134	0.00000	1.00000	1.00000	0.36746	0.00000	0.83333	0.69565	1.00000	0.53333	1	0	http://dbpedia.org/ontology/author	?D? '' is a novel by ?R?	
0.00000	1.00000	1.00000	0.55653	0.33333	0.47166	0.00000	0.10000	1.00000	0.00000	0.00000	0.50000	0.39130	1.00000	0.51852	0	0	http://dbpedia.org/ontology/author	?R? in his `` ?D?	
0.00000	1.00000	0.71241	0.89675	0.66667	0.70626	0.10000	1.00000	1.00000	0.71465	0.00000	0.50000	0.60870	0.99000	0.88889	0	0	http://dbpedia.org/ontology/author	?R? Christie 's `` ?D?	
0.00000	1.00000	0.79664	0.40759	0.50000	0.09077	0.00000	0.30000	1.00000	0.22471	0.50000	0.50000	0.52174	0.95000	0.74074	0	0	http://dbpedia.org/ontology/spouse	?R? of Spain and ?D?	
0.00000	1.00000	0.76019	1.00000	0.50000	0.22234	0.40000	0.20000	1.00000	0.97544	0.00000	0.50000	0.39130	1.00000	0.51852	1	0	http://dbpedia.org/ontology/spouse	?D? , wife of ?R?	
0.00000	1.00000	0.47962	0.52680	0.50000	0.09077	0.70000	1.00000	1.00000	0.40408	0.00000	0.50000	0.43478	0.98000	0.59259	1	0	http://dbpedia.org/ontology/spouse	?D? , widow of ?R?	
0.00000	1.00000	0.47962	0.77592	0.50000	0.22234	0.60000	0.20000	1.00000	0.97544	0.00000	0.66667	0.56522	1.00000	0.55556	1	0	http://dbpedia.org/ontology/spouse	?D? , the wife of ?R?	
0.00000	1.00000	1.00000	0.47320	0.50000	0.09077	0.10000	0.00000	1.00000	0.28613	0.50000	0.50000	0.60870	0.93000	0.88889	0	0	http://dbpedia.org/ontology/spouse	?R? of England and ?D?	
0.00000	1.00000	0.82709	0.79296	0.66667	0.74386	0.10000	0.80000	1.00000	0.00000	0.00000	0.50000	0.43478	1.00000	0.59259	1	0	http://dbpedia.org/ontology/author	?R? 's book `` ?D?	
0.00000	1.00000	1.00000	0.51244	0.66667	0.49598	0.11111	0.00000	0.96025	0.00000	0.50000	0.50000	0.34783	0.99000	0.44444	1	0	http://dbpedia.org/ontology/author	?R? , `` The ?D?	
