0.00000	1.00000	1.00000	0.37500	0.31707	0.73333	0.00000	0.00000	1.00000	0.70000	0.10000	0.59810	0.38908	0.00000	0.70569	0.40000	1	http://dbpedia.org/ontology/author	?R? 's novella `` ?D?	
0.00000	1.00000	0.99000	0.37500	0.19512	0.40000	0.33333	0.00000	0.96025	0.00000	0.11111	0.64956	0.38908	0.00000	0.48436	0.40000	0	http://dbpedia.org/ontology/author	?R? , `` The ?D?	
0.00000	1.00000	1.00000	0.37500	0.21951	0.46667	0.00000	0.97544	1.00000	0.20000	0.40000	0.73345	1.00000	0.00000	0.19774	0.50000	1	http://dbpedia.org/ontology/spouse	?D? , wife of ?R?	
0.00000	1.00000	0.97000	0.37500	0.31707	0.73333	0.33333	0.22471	1.00000	0.00000	0.00000	0.64956	0.57213	0.00000	0.08073	0.50000	0	http://dbpedia.org/ontology/spouse	?R? of Aragon and ?D?	
0.00000	1.00000	0.97000	0.37500	0.21951	0.46667	0.33333	0.47019	0.96025	0.88889	0.00000	0.53724	0.34949	0.00000	0.29431	0.40000	1	http://dbpedia.org/ontology/author	?D? '' by Sir ?R?	
0.00000	1.00000	0.95000	0.37500	0.29268	0.66667	0.33333	0.22471	1.00000	0.30000	0.00000	0.76862	0.40759	0.00000	0.08073	0.50000	0	http://dbpedia.org/ontology/spouse	?R? of Spain and ?D?	
0.00000	1.00000	0.13000	0.50000	0.51220	0.90000	0.66667	0.41682	1.00000	1.00000	0.40000	0.64956	0.40759	0.00000	0.22055	1.00000	0	http://dbpedia.org/ontology/spouse	?R? of Russia and Empress ?D?	
0.00000	1.00000	0.99000	0.37500	0.21951	0.46667	0.33333	0.00000	0.96025	0.55556	0.33333	0.64956	0.69897	0.00000	0.78642	0.40000	1	http://dbpedia.org/ontology/author	?R? 's `` The ?D?	
0.00000	1.00000	1.00000	0.37500	0.29268	0.66667	0.00000	0.00000	1.00000	0.60000	0.70000	0.46276	0.52680	0.00000	0.08073	0.50000	1	http://dbpedia.org/ontology/spouse	?D? , consort of ?R?	
0.58641	1.00000	0.98000	0.37500	0.31707	0.73333	0.00000	0.00000	1.00000	0.30000	0.30000	0.64956	0.52680	0.50000	0.16145	0.50000	1	http://dbpedia.org/ontology/spouse	?D? , who married ?R?	
0.00000	1.00000	1.00000	0.37500	0.24390	0.53333	0.00000	0.00000	1.00000	0.80000	0.10000	0.53724	0.60206	0.00000	0.73913	0.40000	1	http://dbpedia.org/ontology/author	?R? 's book `` ?D?	
0.00000	1.00000	0.98000	0.37500	0.24390	0.53333	0.00000	0.40408	1.00000	1.00000	0.70000	0.46276	0.52680	0.00000	0.08073	0.50000	1	http://dbpedia.org/ontology/spouse	?D? , widow of ?R?	
0.00000	1.00000	1.00000	0.50000	0.31707	0.50000	0.00000	0.97544	1.00000	0.20000	0.60000	0.46276	0.77592	0.00000	0.19774	0.50000	1	http://dbpedia.org/ontology/spouse	?D? , the wife of ?R?	
0.00000	1.00000	1.00000	0.62500	0.39024	0.48000	0.00000	0.36746	1.00000	1.00000	0.00000	0.53724	0.52070	0.50000	0.42717	0.40000	1	http://dbpedia.org/ontology/author	?D? '' is a novel by ?R?	
0.00000	1.00000	0.38000	0.62500	0.53659	0.72000	0.33333	0.97544	1.00000	0.90000	0.60000	0.46276	0.47320	0.00000	0.47739	1.00000	0	http://dbpedia.org/ontology/spouse	?R? of Russia and his wife ?D?	
0.00000	1.00000	0.92000	0.75000	0.56098	0.60000	0.66667	0.48585	1.00000	0.20000	0.70000	0.69413	0.40759	0.00000	0.16145	1.00000	0	http://dbpedia.org/ontology/spouse	?R? , Prince of Wales , and ?D?	
0.00000	1.00000	0.99000	0.50000	0.31707	0.50000	0.00000	0.36746	1.00000	0.70000	0.00000	0.53724	0.42255	0.00000	0.83855	0.40000	1	http://dbpedia.org/ontology/author	?R? 's novel , `` ?D?	
0.00000	1.00000	0.99000	0.50000	0.34146	0.55000	0.33333	0.97544	1.00000	0.30000	0.60000	0.53724	0.52680	0.00000	0.37825	0.50000	1	http://dbpedia.org/ontology/spouse	?D? , wife of King ?R?	
0.00000	1.00000	1.00000	0.37500	0.24390	0.53333	0.00000	0.97544	1.00000	0.30000	0.10000	0.46276	0.61139	0.00000	0.33756	0.50000	1	http://dbpedia.org/ontology/spouse	?R? , his wife ?D?	
0.00000	1.00000	0.98000	0.37500	0.31707	0.73333	0.33333	0.27339	1.00000	0.30000	0.10000	0.92551	0.47320	0.00000	0.13982	0.50000	1	http://dbpedia.org/ontology/spouse	?R? of Russia and ?D?	
0.00000	1.00000	1.00000	0.37500	0.21951	0.46667	0.00000	0.97544	1.00000	0.80000	0.60000	0.59810	0.57213	0.00000	0.49979	0.50000	1	http://dbpedia.org/ontology/spouse	?R? 's wife , ?D?	
0.00000	1.00000	0.99000	0.37500	0.24390	0.53333	0.00000	0.47019	1.00000	0.80000	0.10000	0.59810	0.69897	0.00000	0.80547	0.20000	0	http://dbpedia.org/ontology/author	?R? King 's `` ?D?	
0.00000	1.00000	1.00000	0.37500	0.21951	0.46667	0.00000	0.00000	1.00000	0.10000	0.00000	0.64956	0.42255	0.00000	0.46273	0.20000	1	http://dbpedia.org/ontology/author	?R? in his `` ?D?	
0.00000	1.00000	1.00000	0.50000	0.34146	0.55000	0.66667	0.47019	1.00000	0.50000	0.10000	0.46276	0.38908	0.00000	0.96693	0.40000	0	http://dbpedia.org/ontology/author	?R? King 's `` The ?D?	
0.00000	1.00000	0.98000	0.50000	0.36585	0.60000	0.33333	0.36746	1.00000	0.70000	0.20000	0.59810	0.47712	0.00000	1.00000	0.60000	1	http://dbpedia.org/ontology/author	?R? 's novel `` The ?D?	
0.00000	1.00000	0.16000	0.50000	0.36585	0.60000	0.00000	0.47019	1.00000	0.50000	0.10000	0.53724	0.38908	0.00000	0.91964	0.40000	0	http://dbpedia.org/ontology/author	?R? King 's book `` ?D?	
0.00000	1.00000	1.00000	0.37500	0.26829	0.60000	0.00000	0.36746	1.00000	1.00000	0.00000	0.59810	0.75926	0.00000	0.83855	0.40000	1	http://dbpedia.org/ontology/author	?R? 's novel `` ?D?	
0.00000	1.00000	0.99000	0.37500	0.34146	0.80000	0.00000	0.71465	1.00000	1.00000	0.10000	0.46276	0.68086	0.00000	0.73913	0.40000	0	http://dbpedia.org/ontology/author	?R? Christie 's `` ?D?	
0.00000	1.00000	0.93000	0.37500	0.34146	0.80000	0.33333	0.28613	1.00000	0.00000	0.10000	0.96483	0.47320	0.00000	0.08073	0.50000	0	http://dbpedia.org/ontology/spouse	?R? of England and ?D?	
0.00000	1.00000	0.81000	0.25000	0.17073	0.60000	0.00000	0.47019	1.00000	0.00000	0.00000	0.46276	0.62764	0.00000	0.48256	0.00000	MANUAL	http://dbpedia.org/ontology/author	?R? King 's ?D?	
0.61880	1.00000	0.94000	0.25000	0.21951	0.80000	0.00000	0.00000	1.00000	0.22222	0.33333	0.46276	0.52680	0.00000	0.16145	0.50000	MANUAL	http://dbpedia.org/ontology/spouse	?D? , married ?R?	
0.00000	1.00000	0.20000	1.00000	1.00000	0.85000	0.00000	0.36746	1.00000	1.00000	0.10000	0.64956	0.45154	1.00000	0.53649	1.00000	MANUAL	http://dbpedia.org/ontology/author	?D? '' is a short story collection written by ?R?	
0.00000	1.00000	0.80000	0.25000	0.19512	0.70000	1.00000	0.00000	1.00000	0.00000	0.00000	0.46276	0.42255	0.00000	0.32291	0.20000	MANUAL	http://dbpedia.org/ontology/author	?R? -LRB- `` ?D?	
0.00000	1.00000	0.94000	0.25000	0.21951	0.80000	0.00000	0.00000	1.00000	0.33333	0.22222	0.46276	0.47320	0.00000	0.16145	0.50000	MANUAL	http://dbpedia.org/ontology/spouse	?R? , married ?D?	
0.00000	1.00000	0.99000	0.25000	0.12195	0.40000	0.00000	0.00000	1.00000	0.70000	0.00000	0.73345	0.85379	0.00000	0.21358	0.20000	MANUAL	http://dbpedia.org/ontology/author	?D? '' by ?R?	
